PROVINCE,SECTOR,YEAR_MONTH,YEAR,TRADE_PARTNER,EXPORT,IMPORT,NET_TRADE
Québec,Aircraft and other transportation equipment and parts,2016-08-01,2016,United States,396912000.0,189073000.0,207839000.0
Québec,Aircraft and other transportation equipment and parts,2016-09-01,2016,United States,768169000.0,209318000.0,558851000.0
Québec,Aircraft and other transportation equipment and parts,2016-10-01,2016,United States,479879000.0,205999000.0,273880000.0
Québec,Aircraft and other transportation equipment and parts,2016-11-01,2016,United States,649377000.0,212267000.0,437110000.0
Québec,Aircraft and other transportation equipment and parts,2016-12-01,2016,United States,925271000.0,221867000.0,703404000.0
Québec,Aircraft and other transportation equipment and parts,2017-01-01,2017,United States,477462000.0,204987000.0,272475000.0
Québec,Aircraft and other transportation equipment and parts,2017-02-01,2017,United States,302340000.0,191888000.0,110452000.0
Québec,Aircraft and other transportation equipment and parts,2017-03-01,2017,United States,571983000.0,253179000.0,318804000.0
Québec,Aircraft and other transportation equipment and parts,2017-04-01,2017,United States,412340000.0,223358000.0,188982000.0
Québec,Aircraft and other transportation equipment and parts,2017-05-01,2017,United States,688676000.0,260111000.0,428565000.0
Québec,Aircraft and other transportation equipment and parts,2017-06-01,2017,United States,933811000.0,263655000.0,670156000.0
Québec,Aircraft and other transportation equipment and parts,2017-07-01,2017,United States,383128000.0,188181000.0,194947000.0
Québec,Aircraft and other transportation equipment and parts,2017-08-01,2017,United States,388119000.0,228302000.0,159817000.0
Québec,Aircraft and other transportation equipment and parts,2017-09-01,2017,United States,655215000.0,233238000.0,421977000.0
Québec,Aircraft and other transportation equipment and parts,2017-10-01,2017,United States,388318000.0,267896000.0,120422000.0
Québec,Aircraft and other transportation equipment and parts,2017-11-01,2017,United States,562355000.0,261105000.0,301250000.0
Québec,Aircraft and other transportation equipment and parts,2017-12-01,2017,United States,1017364000.0,244942000.0,772422000.0
Québec,Aircraft and other transportation equipment and parts,2018-01-01,2018,United States,399864000.0,239851000.0,160013000.0
Québec,Aircraft and other transportation equipment and parts,2018-02-01,2018,United States,370970000.0,256411000.0,114559000.0
Québec,Aircraft and other transportation equipment and parts,2018-03-01,2018,United States,701757000.0,344033000.0,357724000.0
Québec,Aircraft and other transportation equipment and parts,2018-04-01,2018,United States,433282000.0,278986000.0,154296000.0
Québec,Aircraft and other transportation equipment and parts,2018-05-01,2018,United States,451875000.0,556824000.0,-104949000.0
Québec,Aircraft and other transportation equipment and parts,2018-06-01,2018,United States,838695000.0,299251000.0,539444000.0
Québec,Aircraft and other transportation equipment and parts,2018-07-01,2018,United States,586513000.0,245930000.0,340583000.0
Québec,Aircraft and other transportation equipment and parts,2018-08-01,2018,United States,470118000.0,256600000.0,213518000.0
Québec,Aircraft and other transportation equipment and parts,2018-09-01,2018,United States,841343000.0,307172000.0,534171000.0
Québec,Aircraft and other transportation equipment and parts,2018-10-01,2018,United States,588407000.0,304039000.0,284368000.0
Québec,Aircraft and other transportation equipment and parts,2018-11-01,2018,United States,479932000.0,318280000.0,161652000.0
Québec,Aircraft and other transportation equipment and parts,2018-12-01,2018,United States,1508902000.0,285262000.0,1223640000.0
Québec,Aircraft and other transportation equipment and parts,2019-01-01,2019,United States,404830000.0,312891000.0,91939000.0
Québec,Aircraft and other transportation equipment and parts,2019-02-01,2019,United States,566882000.0,506185000.0,60697000.0
Québec,Aircraft and other transportation equipment and parts,2019-03-01,2019,United States,797517000.0,433486000.0,364031000.0
Québec,Aircraft and other transportation equipment and parts,2019-04-01,2019,United States,571360000.0,399313000.0,172047000.0
Québec,Aircraft and other transportation equipment and parts,2019-05-01,2019,United States,815677000.0,399776000.0,415901000.0
Québec,Aircraft and other transportation equipment and parts,2019-06-01,2019,United States,1122716000.0,386995000.0,735721000.0
Québec,Aircraft and other transportation equipment and parts,2019-07-01,2019,United States,463483000.0,346673000.0,116810000.0
Québec,Aircraft and other transportation equipment and parts,2019-08-01,2019,United States,588412000.0,346169000.0,242243000.0
Québec,Aircraft and other transportation equipment and parts,2019-09-01,2019,United States,890992000.0,409815000.0,481177000.0
Québec,Aircraft and other transportation equipment and parts,2019-10-01,2019,United States,621239000.0,389685000.0,231554000.0
Québec,Aircraft and other transportation equipment and parts,2019-11-01,2019,United States,645392000.0,388985000.0,256407000.0
Québec,Aircraft and other transportation equipment and parts,2019-12-01,2019,United States,1331394000.0,323049000.0,1008345000.0
Québec,Aircraft and other transportation equipment and parts,2020-01-01,2020,United States,507490000.0,304002000.0,203488000.0
Québec,Aircraft and other transportation equipment and parts,2020-02-01,2020,United States,645324000.0,411046000.0,234278000.0
Québec,Aircraft and other transportation equipment and parts,2020-03-01,2020,United States,766319000.0,421106000.0,345213000.0
Québec,Aircraft and other transportation equipment and parts,2020-04-01,2020,United States,363596000.0,217239000.0,146357000.0
Québec,Aircraft and other transportation equipment and parts,2020-05-01,2020,United States,298513000.0,193750000.0,104763000.0
Québec,Aircraft and other transportation equipment and parts,2020-06-01,2020,United States,616133000.0,250444000.0,365689000.0
Québec,Aircraft and other transportation equipment and parts,2020-07-01,2020,United States,425149000.0,240969000.0,184180000.0
Québec,Aircraft and other transportation equipment and parts,2020-08-01,2020,United States,386215000.0,322871000.0,63344000.0
Québec,Aircraft and other transportation equipment and parts,2020-09-01,2020,United States,847267000.0,274206000.0,573061000.0
Québec,Aircraft and other transportation equipment and parts,2020-10-01,2020,United States,607763000.0,265101000.0,342662000.0
Québec,Aircraft and other transportation equipment and parts,2020-11-01,2020,United States,646706000.0,292502000.0,354204000.0
Québec,Aircraft and other transportation equipment and parts,2020-12-01,2020,United States,1308943000.0,261689000.0,1047254000.0
Québec,Aircraft and other transportation equipment and parts,2021-01-01,2021,United States,416204000.0,242212000.0,173992000.0
Québec,Aircraft and other transportation equipment and parts,2021-02-01,2021,United States,465058000.0,252809000.0,212249000.0
Québec,Aircraft and other transportation equipment and parts,2021-03-01,2021,United States,557245000.0,337072000.0,220173000.0
Québec,Aircraft and other transportation equipment and parts,2021-04-01,2021,United States,320342000.0,271786000.0,48556000.0
Québec,Aircraft and other transportation equipment and parts,2021-05-01,2021,United States,661886000.0,295291000.0,366595000.0
Québec,Aircraft and other transportation equipment and parts,2021-06-01,2021,United States,559535000.0,305132000.0,254403000.0
Québec,Aircraft and other transportation equipment and parts,2021-07-01,2021,United States,473724000.0,223525000.0,250199000.0
Québec,Aircraft and other transportation equipment and parts,2021-08-01,2021,United States,434524000.0,280756000.0,153768000.0
Québec,Aircraft and other transportation equipment and parts,2021-09-01,2021,United States,1017981000.0,275226000.0,742755000.0
Québec,Aircraft and other transportation equipment and parts,2021-10-01,2021,United States,333125000.0,282079000.0,51046000.0
Québec,Aircraft and other transportation equipment and parts,2021-11-01,2021,United States,513856000.0,293975000.0,219881000.0
Québec,Aircraft and other transportation equipment and parts,2021-12-01,2021,United States,892031000.0,244087000.0,647944000.0
Québec,Aircraft and other transportation equipment and parts,2022-01-01,2022,United States,378773000.0,249200000.0,129573000.0
Québec,Aircraft and other transportation equipment and parts,2022-02-01,2022,United States,476125000.0,296761000.0,179364000.0
Québec,Aircraft and other transportation equipment and parts,2022-03-01,2022,United States,813481000.0,341829000.0,471652000.0
Québec,Aircraft and other transportation equipment and parts,2022-04-01,2022,United States,394172000.0,283897000.0,110275000.0
Québec,Aircraft and other transportation equipment and parts,2022-05-01,2022,United States,702887000.0,318928000.0,383959000.0
Québec,Aircraft and other transportation equipment and parts,2022-06-01,2022,United States,771859000.0,321241000.0,450618000.0
Québec,Aircraft and other transportation equipment and parts,2022-07-01,2022,United States,451682000.0,283917000.0,167765000.0
Québec,Aircraft and other transportation equipment and parts,2022-08-01,2022,United States,542358000.0,363769000.0,178589000.0
Québec,Aircraft and other transportation equipment and parts,2022-09-01,2022,United States,815552000.0,369620000.0,445932000.0
Québec,Aircraft and other transportation equipment and parts,2022-10-01,2022,United States,582088000.0,331591000.0,250497000.0
Québec,Aircraft and other transportation equipment and parts,2022-11-01,2022,United States,729845000.0,390588000.0,339257000.0
Québec,Aircraft and other transportation equipment and parts,2022-12-01,2022,United States,1071854000.0,366171000.0,705683000.0
Québec,Aircraft and other transportation equipment and parts,2023-01-01,2023,United States,463825000.0,348541000.0,115284000.0
Québec,Aircraft and other transportation equipment and parts,2023-02-01,2023,United States,598639000.0,349670000.0,248969000.0
Québec,Aircraft and other transportation equipment and parts,2023-03-01,2023,United States,1106470000.0,430627000.0,675843000.0
Québec,Aircraft and other transportation equipment and parts,2023-04-01,2023,United States,579286000.0,536799000.0,42487000.0
Québec,Aircraft and other transportation equipment and parts,2023-05-01,2023,United States,800128000.0,408049000.0,392079000.0
Québec,Aircraft and other transportation equipment and parts,2023-06-01,2023,United States,1104181000.0,414130000.0,690051000.0
Québec,Aircraft and other transportation equipment and parts,2023-07-01,2023,United States,802711000.0,365909000.0,436802000.0
Québec,Aircraft and other transportation equipment and parts,2023-08-01,2023,United States,686915000.0,425025000.0,261890000.0
Québec,Aircraft and other transportation equipment and parts,2023-09-01,2023,United States,1170306000.0,387938000.0,782368000.0
Québec,Aircraft and other transportation equipment and parts,2023-10-01,2023,United States,1043710000.0,405723000.0,637987000.0
Québec,Aircraft and other transportation equipment and parts,2023-11-01,2023,United States,958914000.0,400852000.0,558062000.0
Québec,Aircraft and other transportation equipment and parts,2023-12-01,2023,United States,2711677000.0,404226000.0,2307451000.0
Québec,Aircraft and other transportation equipment and parts,2024-01-01,2024,United States,511253000.0,364816000.0,146437000.0
Québec,Aircraft and other transportation equipment and parts,2024-02-01,2024,United States,692075000.0,418896000.0,273179000.0
Québec,Aircraft and other transportation equipment and parts,2024-03-01,2024,United States,1186366000.0,414226000.0,772140000.0
Québec,Aircraft and other transportation equipment and parts,2024-04-01,2024,United States,756617000.0,385939000.0,370678000.0
Québec,Aircraft and other transportation equipment and parts,2024-05-01,2024,United States,863920000.0,423038000.0,440882000.0
Québec,Aircraft and other transportation equipment and parts,2024-06-01,2024,United States,1425844000.0,408109000.0,1017735000.0
Québec,Aircraft and other transportation equipment and parts,2024-07-01,2024,United States,849638000.0,348547000.0,501091000.0
Québec,Aircraft and other transportation equipment and parts,2024-08-01,2024,United States,686960000.0,430109000.0,256851000.0
Québec,Aircraft and other transportation equipment and parts,2024-09-01,2024,United States,1428751000.0,495859000.0,932892000.0
Québec,Aircraft and other transportation equipment and parts,2024-10-01,2024,United States,915989000.0,344186000.0,571803000.0
Québec,Aircraft and other transportation equipment and parts,2024-11-01,2024,United States,1392175000.0,541476000.0,850699000.0
Québec,Aircraft and other transportation equipment and parts,2024-12-01,2024,United States,1865285000.0,289442000.0,1575843000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-01-01,2014,United States,270006000.0,222050000.0,47956000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-02-01,2014,United States,264675000.0,197380000.0,67295000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-03-01,2014,United States,312508000.0,224432000.0,88076000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-04-01,2014,United States,317000000.0,251133000.0,65867000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-05-01,2014,United States,301177000.0,257110000.0,44067000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-06-01,2014,United States,317186000.0,221656000.0,95530000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-07-01,2014,United States,299295000.0,226381000.0,72914000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-08-01,2014,United States,318186000.0,231391000.0,86795000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-09-01,2014,United States,326466000.0,246281000.0,80185000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-10-01,2014,United States,322545000.0,263820000.0,58725000.0
Québec,"Basic and industrial chemical, plastic and rubber products",2014-11-01,2014,United States,306695000.0,211963000.0,94732000.0
