TRADE_PARTNER,YEAR_MONTH,YEAR,PROVINCE,SECTOR,EXPORT,IMPORT,NET_TRADE
United States,2020-08-01,2020,Alberta,Energy products,4928254000.0,38119000.0,4890135000.0
United States,2020-08-01,2020,Alberta,Farm and fishing products,153424000.0,96224000.0,57200000.0
United States,2020-08-01,2020,Alberta,Forestry products,287700000.0,52317000.0,235383000.0
United States,2020-08-01,2020,Alberta,Industrial machinery parts,119058000.0,137563000.0,-18505000.0
United States,2020-08-01,2020,Alberta,Metal products,91137000.0,43310000.0,47827000.0
United States,2020-08-01,2020,Alberta,Metal ores,15341000.0,7541000.0,7800000.0
United States,2020-08-01,2020,Alberta,Motor vehicles and parts,24926000.0,59817000.0,-34891000.0
United States,2020-08-01,2020,Alberta,Special transactions trade,32500000.0,11340000.0,21160000.0
United States,2020-08-01,2020,British Columbia,Aircraft and transportation,27192000.0,47667000.0,-20475000.0
United States,2020-08-01,2020,British Columbia,Basic products,49058000.0,92806000.0,-43748000.0
United States,2020-08-01,2020,British Columbia,Consumer goods,229845000.0,380060000.0,-150215000.0
United States,2020-08-01,2020,British Columbia,Electronics related parts,86396000.0,97883000.0,-11487000.0
United States,2020-08-01,2020,British Columbia,Energy products,423875000.0,117284000.0,306591000.0
United States,2020-08-01,2020,British Columbia,Farm and fishing products,241004000.0,182388000.0,58616000.0
United States,2020-08-01,2020,British Columbia,Forestry products,671973000.0,223208000.0,448765000.0
United States,2020-08-01,2020,British Columbia,Industrial machinery parts,112218000.0,168184000.0,-55966000.0
United States,2020-08-01,2020,British Columbia,Metal products,159214000.0,101377000.0,57837000.0
United States,2020-08-01,2020,British Columbia,Metal ores,9893000.0,68561000.0,-58668000.0
United States,2020-08-01,2020,British Columbia,Motor vehicles and parts,29793000.0,154968000.0,-125175000.0
United States,2020-08-01,2020,British Columbia,Special transactions trade,25521000.0,27968000.0,-2447000.0
United States,2020-08-01,2020,Manitoba,Aircraft and transportation,21700000.0,62996000.0,-41296000.0
United States,2020-08-01,2020,Manitoba,Basic products,44365000.0,153910000.0,-109545000.0
United States,2020-08-01,2020,Manitoba,Consumer goods,376994000.0,172671000.0,204323000.0
United States,2020-08-01,2020,Manitoba,Electronics related parts,19911000.0,82321000.0,-62410000.0
United States,2020-08-01,2020,Manitoba,Energy products,85499000.0,72924000.0,12575000.0
United States,2020-08-01,2020,Manitoba,Farm and fishing products,137558000.0,65388000.0,72170000.0
United States,2020-08-01,2020,Manitoba,Forestry products,55112000.0,87724000.0,-32612000.0
United States,2020-08-01,2020,Manitoba,Industrial machinery parts,74226000.0,282260000.0,-208034000.0
United States,2020-08-01,2020,Manitoba,Metal products,41436000.0,59112000.0,-17676000.0
United States,2020-08-01,2020,Manitoba,Metal ores,11397000.0,30356000.0,-18959000.0
United States,2020-08-01,2020,Manitoba,Motor vehicles and parts,80924000.0,144659000.0,-63735000.0
United States,2020-08-01,2020,Manitoba,Special transactions trade,42896000.0,12817000.0,30079000.0
United States,2020-08-01,2020,New Brunswick,Aircraft and transportation,1728000.0,2182000.0,-454000.0
United States,2020-08-01,2020,New Brunswick,Basic products,244335000.0,32373000.0,211962000.0
United States,2020-08-01,2020,New Brunswick,Consumer goods,66953000.0,31481000.0,35472000.0
United States,2020-08-01,2020,New Brunswick,Electronics related parts,4385000.0,9287000.0,-4902000.0
United States,2020-08-01,2020,New Brunswick,Energy products,129055000.0,174432000.0,-45377000.0
United States,2020-08-01,2020,New Brunswick,Farm and fishing products,76074000.0,55891000.0,20183000.0
United States,2020-08-01,2020,New Brunswick,Forestry products,147792000.0,28791000.0,119001000.0
United States,2020-08-01,2020,New Brunswick,Industrial machinery parts,7488000.0,28487000.0,-20999000.0
United States,2020-08-01,2020,New Brunswick,Metal products,3237000.0,13188000.0,-9951000.0
United States,2020-08-01,2020,New Brunswick,Metal ores,9389000.0,748000.0,8641000.0
United States,2020-08-01,2020,New Brunswick,Motor vehicles and parts,2799000.0,19649000.0,-16850000.0
United States,2020-08-01,2020,New Brunswick,Special transactions trade,6640000.0,2338000.0,4302000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Aircraft and transportation,237000.0,0.0,237000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Basic products,0.0,21000.0,-21000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Consumer goods,8831000.0,5000.0,8826000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Electronics related parts,707000.0,31000.0,676000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Energy products,169886000.0,20236000.0,149650000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Farm and fishing products,38425000.0,1000.0,38424000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Forestry products,4015000.0,2314000.0,1701000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Industrial machinery parts,117000.0,661000.0,-544000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Metal products,50059000.0,147000.0,49912000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Metal ores,544000.0,0.0,544000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Motor vehicles and parts,165000.0,0.0,165000.0
United States,2020-08-01,2020,Newfoundland and Labrador,Special transactions trade,4035000.0,149000.0,3886000.0
United States,2020-08-01,2020,Northwest Territories,Aircraft and transportation,0.0,0.0,0.0
United States,2020-08-01,2020,Northwest Territories,Basic products,0.0,0.0,0.0
United States,2020-08-01,2020,Northwest Territories,Consumer goods,0.0,0.0,0.0
United States,2020-08-01,2020,Northwest Territories,Electronics related parts,0.0,0.0,0.0
United States,2020-08-01,2020,Northwest Territories,Energy products,0.0,10377000.0,-10377000.0
United States,2020-08-01,2020,Northwest Territories,Farm and fishing products,0.0,0.0,0.0
United States,2020-08-01,2020,Northwest Territories,Forestry products,0.0,0.0,0.0
United States,2020-08-01,2020,Northwest Territories,Industrial machinery parts,0.0,0.0,0.0
United States,2020-08-01,2020,Northwest Territories,Metal products,69000.0,1000.0,68000.0
United States,2020-08-01,2020,Northwest Territories,Metal ores,79000.0,0.0,79000.0
United States,2020-08-01,2020,Northwest Territories,Motor vehicles and parts,0.0,0.0,0.0
United States,2020-08-01,2020,Northwest Territories,Special transactions trade,1000.0,0.0,1000.0
United States,2020-08-01,2020,Nova Scotia,Aircraft and transportation,3809000.0,43339000.0,-39530000.0
United States,2020-08-01,2020,Nova Scotia,Basic products,13975000.0,5499000.0,8476000.0
United States,2020-08-01,2020,Nova Scotia,Consumer goods,47238000.0,6574000.0,40664000.0
United States,2020-08-01,2020,Nova Scotia,Electronics related parts,6452000.0,343000.0,6109000.0
United States,2020-08-01,2020,Nova Scotia,Energy products,0.0,5602000.0,-5602000.0
United States,2020-08-01,2020,Nova Scotia,Farm and fishing products,57529000.0,355000.0,57174000.0
United States,2020-08-01,2020,Nova Scotia,Forestry products,41431000.0,696000.0,40735000.0
United States,2020-08-01,2020,Nova Scotia,Industrial machinery parts,9315000.0,3135000.0,6180000.0
United States,2020-08-01,2020,Nova Scotia,Metal products,6881000.0,201000.0,6680000.0
United States,2020-08-01,2020,Nova Scotia,Metal ores,7922000.0,0.0,7922000.0
United States,2020-08-01,2020,Nova Scotia,Motor vehicles and parts,92821000.0,244000.0,92577000.0
United States,2020-08-01,2020,Nova Scotia,Special transactions trade,4031000.0,97000.0,3934000.0
United States,2020-08-01,2020,Nunavut,Aircraft and transportation,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Basic products,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Consumer goods,14000.0,0.0,14000.0
United States,2020-08-01,2020,Nunavut,Electronics related parts,0.0,4000.0,-4000.0
United States,2020-08-01,2020,Nunavut,Energy products,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Farm and fishing products,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Forestry products,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Industrial machinery parts,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Metal products,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Metal ores,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Motor vehicles and parts,0.0,0.0,0.0
United States,2020-08-01,2020,Nunavut,Special transactions trade,1000.0,0.0,1000.0
United States,2020-08-01,2020,Ontario,Aircraft and transportation,169828000.0,149032000.0,20796000.0
United States,2020-08-01,2020,Ontario,Basic products,834671000.0,1324222000.0,-489551000.0
United States,2020-08-01,2020,Ontario,Consumer goods,2282732000.0,2834522000.0,-551790000.0
United States,2020-08-01,2020,Ontario,Electronics related parts,529739000.0,992211000.0,-462472000.0
United States,2020-08-01,2020,Ontario,Energy products,84268000.0,403688000.0,-319420000.0
United States,2020-08-01,2020,Ontario,Farm and fishing products,356249000.0,496441000.0,-140192000.0
United States,2020-08-01,2020,Ontario,Forestry products,843101000.0,974051000.0,-130950000.0
United States,2020-08-01,2020,Ontario,Industrial machinery parts,1095049000.0,1396900000.0,-301851000.0
United States,2020-08-01,2020,Ontario,Metal products,1387740000.0,1601043000.0,-213303000.0
United States,2020-08-01,2020,Ontario,Metal ores,32059000.0,330368000.0,-298309000.0
United States,2020-08-01,2020,Ontario,Motor vehicles and parts,5408157000.0,5406794000.0,1363000.0
United States,2020-08-01,2020,Ontario,Special transactions trade,203316000.0,739976000.0,-536660000.0
United States,2020-08-01,2020,Prince Edward Island,Aircraft and transportation,7041000.0,0.0,7041000.0
United States,2020-08-01,2020,Prince Edward Island,Basic products,1147000.0,183000.0,964000.0
United States,2020-08-01,2020,Prince Edward Island,Consumer goods,50486000.0,44000.0,50442000.0
United States,2020-08-01,2020,Prince Edward Island,Electronics related parts,323000.0,17000.0,306000.0
United States,2020-08-01,2020,Prince Edward Island,Energy products,0.0,0.0,0.0
United States,2020-08-01,2020,Prince Edward Island,Farm and fishing products,32347000.0,0.0,32347000.0
United States,2020-08-01,2020,Prince Edward Island,Forestry products,2178000.0,28000.0,2150000.0
United States,2020-08-01,2020,Prince Edward Island,Industrial machinery parts,647000.0,164000.0,483000.0
United States,2020-08-01,2020,Prince Edward Island,Metal products,90000.0,0.0,90000.0
United States,2020-08-01,2020,Prince Edward Island,Metal ores,384000.0,0.0,384000.0
United States,2020-08-01,2020,Prince Edward Island,Motor vehicles and parts,1055000.0,0.0,1055000.0
United States,2020-08-01,2020,Prince Edward Island,Special transactions trade,9159000.0,2000.0,9157000.0
United States,2020-08-01,2020,Québec,Aircraft and transportation,386215000.0,322871000.0,63344000.0
United States,2020-08-01,2020,Québec,Basic products,314300000.0,130121000.0,184179000.0
United States,2020-08-01,2020,Québec,Consumer goods,908123000.0,224093000.0,684030000.0
United States,2020-08-01,2020,Québec,Electronics related parts,249325000.0,185619000.0,63706000.0
United States,2020-08-01,2020,Québec,Energy products,211136000.0,300368000.0,-89232000.0
United States,2020-08-01,2020,Québec,Farm and fishing products,128368000.0,37954000.0,90414000.0
United States,2020-08-01,2020,Québec,Forestry products,881084000.0,140758000.0,740326000.0
United States,2020-08-01,2020,Québec,Industrial machinery parts,310014000.0,152638000.0,157376000.0
United States,2020-08-01,2020,Québec,Metal products,1033684000.0,126103000.0,907581000.0
United States,2020-08-01,2020,Québec,Metal ores,87451000.0,3326000.0,84125000.0
United States,2020-08-01,2020,Québec,Motor vehicles and parts,286151000.0,194979000.0,91172000.0
United States,2020-08-01,2020,Québec,Special transactions trade,67327000.0,91680000.0,-24353000.0
United States,2020-08-01,2020,Saskatchewan,Aircraft and transportation,158000.0,13214000.0,-13056000.0
United States,2020-08-01,2020,Saskatchewan,Basic products,12647000.0,91919000.0,-79272000.0
United States,2020-08-01,2020,Saskatchewan,Consumer goods,9714000.0,65845000.0,-56131000.0
United States,2020-08-01,2020,Saskatchewan,Electronics related parts,3460000.0,32057000.0,-28597000.0
United States,2020-08-01,2020,Saskatchewan,Energy products,441616000.0,86744000.0,354872000.0
United States,2020-08-01,2020,Saskatchewan,Farm and fishing products,243158000.0,25891000.0,217267000.0
United States,2020-08-01,2020,Saskatchewan,Forestry products,43263000.0,27608000.0,15655000.0
United States,2020-08-01,2020,Saskatchewan,Industrial machinery parts,30298000.0,160388000.0,-130090000.0
United States,2020-08-01,2020,Saskatchewan,Metal products,15591000.0,22916000.0,-7325000.0
United States,2020-08-01,2020,Saskatchewan,Metal ores,261598000.0,1564000.0,260034000.0
United States,2020-08-01,2020,Saskatchewan,Motor vehicles and parts,10247000.0,64215000.0,-53968000.0
United States,2020-08-01,2020,Saskatchewan,Special transactions trade,5820000.0,1446000.0,4374000.0
United States,2020-08-01,2020,Yukon,Aircraft and transportation,56000.0,33000.0,23000.0
United States,2020-08-01,2020,Yukon,Basic products,0.0,0.0,0.0
United States,2020-08-01,2020,Yukon,Consumer goods,0.0,745000.0,-745000.0
United States,2020-08-01,2020,Yukon,Electronics related parts,0.0,3000.0,-3000.0
United States,2020-08-01,2020,Yukon,Energy products,0.0,0.0,0.0
United States,2020-08-01,2020,Yukon,Farm and fishing products,0.0,2367000.0,-2367000.0
United States,2020-08-01,2020,Yukon,Forestry products,122000.0,0.0,122000.0
United States,2020-08-01,2020,Yukon,Industrial machinery parts,0.0,120000.0,-120000.0
United States,2020-08-01,2020,Yukon,Metal products,1061000.0,234000.0,827000.0
United States,2020-08-01,2020,Yukon,Metal ores,3462000.0,0.0,3462000.0
United States,2020-08-01,2020,Yukon,Motor vehicles and parts,0.0,0.0,0.0
United States,2020-08-01,2020,Yukon,Special transactions trade,6000.0,0.0,6000.0
United States,2020-09-01,2020,Alberta,Aircraft and transportation,39935000.0,27430000.0,12505000.0
United States,2020-09-01,2020,Alberta,Basic products,471901000.0,469240000.0,2661000.0
United States,2020-09-01,2020,Alberta,Consumer goods,221556000.0,141719000.0,79837000.0
United States,2020-09-01,2020,Alberta,Electronics related parts,50012000.0,72740000.0,-22728000.0
United States,2020-09-01,2020,Alberta,Energy products,4763953000.0,30186000.0,4733767000.0
United States,2020-09-01,2020,Alberta,Farm and fishing products,149077000.0,102214000.0,46863000.0
United States,2020-09-01,2020,Alberta,Forestry products,347771000.0,51326000.0,296445000.0
United States,2020-09-01,2020,Alberta,Industrial machinery parts,106126000.0,145043000.0,-38917000.0
United States,2020-09-01,2020,Alberta,Metal products,88513000.0,47311000.0,41202000.0
United States,2020-09-01,2020,Alberta,Metal ores,16266000.0,4379000.0,11887000.0
United States,2020-09-01,2020,Alberta,Motor vehicles and parts,20830000.0,65974000.0,-45144000.0
United States,2020-09-01,2020,Alberta,Special transactions trade,29418000.0,10406000.0,19012000.0
United States,2020-09-01,2020,British Columbia,Aircraft and transportation,23961000.0,44827000.0,-20866000.0
United States,2020-09-01,2020,British Columbia,Basic products,46226000.0,96219000.0,-49993000.0
United States,2020-09-01,2020,British Columbia,Consumer goods,245099000.0,341128000.0,-96029000.0
United States,2020-09-01,2020,British Columbia,Electronics related parts,93074000.0,98298000.0,-5224000.0
United States,2020-09-01,2020,British Columbia,Energy products,367022000.0,123452000.0,243570000.0
United States,2020-09-01,2020,British Columbia,Farm and fishing products,164296000.0,165803000.0,-1507000.0
United States,2020-09-01,2020,British Columbia,Forestry products,788140000.0,207956000.0,580184000.0
